,股票简称,昨收,前连板,昨封单,昨开,昨首停,交易日,昨竞一,selected,1_c_chg,2_c_chg,3_c_chg,4_c_chg,5_c_chg,0_c_chg,profit
002885.SZ,京泉华,2.96969697,2,,-0.848484848484852,2021-06-17 09:40:00,20210617,False,False,-4.9441,5.5728,5.1026,-5.1339,-3.5294,-7.03030303,-11.97440303
603283.SH,赛腾股份,5.62678063,2,,-2.2792022792022686,2021-06-17 14:07:53,20210617,False,False,-0.2697,0.4057,-4.6127,2.454,-2.8179,-4.37321937,-4.64291937
002767.SZ,先锋电子,10.0,3,4927000.0,9.985835694050992,2021-06-18 09:30:00,20210618,True,False,10.0,10.0,-3.1932,-3.2985,-8.3002,0.0,16.8068
603529.SH,爱玛科技,10.0,3,15534374.0,9.991759373712405,2021-06-18 09:30:00,20210618,True,False,10.0,10.0,10.0,10.0,-10.0,0.0,30.0
600696.SH,岩石股份,10.0,2,1828499.0,10.012674271229391,2021-06-18 09:30:00,20210618,True,False,-1.6359,10.0,10.0,-10.0,-1.5917,0.0,-1.6359
603777.SH,来伊份,4.08057851,2,,5.836776859504127,2021-06-18 14:10:44,20210618,False,True,-3.7717,-1.9598,-2.4198,-10.0,0.0,-5.91942149,-9.69112149
002767.SZ,先锋电子,10.0,4,4142394.0,9.980682549903406,2021-06-21 09:30:00,20210621,True,False,10.0,-3.1932,-3.2985,-8.3002,1.5499,0.0,6.8068
603529.SH,爱玛科技,10.0,4,18510546.0,10.001873009926946,2021-06-21 09:30:00,20210621,True,False,10.0,10.0,10.0,-10.0,-10.0,0.0,10.0
600696.SH,岩石股份,-1.6359447,3,,10.000000000000009,2021-06-21 09:30:00,20210621,True,False,10.0,10.0,-10.0,-1.5917,-7.0383,-11.6359447,-3.2276446999999995
600905.SH,三峡能源,10.0,2,283575800.0,9.999999999999995,2021-06-21 09:30:00,20210621,True,False,10.0,10.0,-8.3855,-5.8743,-7.8374,0.0,11.6145
600171.SH,上海贝岭,10.0,2,6018911.0,7.9777365491651295,2021-06-21 09:31:15,20210621,False,True,-3.8786,0.386,5.907,-4.9835,5.9396,0.0,-3.8786
000982.SZ,中银绒业,2.40963855,2,,7.63052208835341,2021-06-21 09:31:30,20210621,False,False,10.1961,5.3381,-5.7432,-6.81,2.6923,-7.59036145,7.94383855
002023.SZ,海特高新,10.0,2,2511941.0,3.370786516853941,2021-06-21 09:40:01,20210621,False,False,-0.2723,0.2048,-5.2452,0.5751,1.1437,0.0,-0.2723
603779.SH,威龙股份,4.97109827,2,222100.0,-0.34682080924856806,2021-06-21 10:22:48,20210621,False,False,4.9559,1.469,-4.3433,-4.3243,3.1638,-5.02890173,-0.07300173000000054
603529.SH,爱玛科技,10.0,5,9773520.0,9.994891878086154,2021-06-22 09:30:00,20210622,True,False,10.0,10.0,-10.0,-10.0,-3.7429,0.0,-3.7429
600905.SH,三峡能源,10.0,3,317925030.0,10.000000000000004,2021-06-22 09:30:00,20210622,True,False,10.0,-8.3855,-5.8743,-7.8374,5.1969,0.0,1.6144999999999996
002530.SZ,金财互联,10.0,2,3903204.0,9.962406015037581,2021-06-22 09:30:00,20210622,True,False,-1.7949,-8.181,10.0,-10.0,-5.933,0.0,-1.7949
601665.SH,齐鲁银行,10.0,2,23685608.0,10.011778563015309,2021-06-22 09:30:00,20210622,True,False,10.0,10.0,10.0,-10.0,-10.0,0.0,10.0
603779.SH,威龙股份,4.95594714,3,721578.0,3.303964757709259,2021-06-22 09:46:45,20210622,False,True,1.469,-4.3433,-4.3243,3.1638,-5.0383,-5.04405286,-3.5750528599999996
002767.SZ,先锋电子,10.0,5,170550.0,8.313817330210783,2021-06-22 10:45:30,20210622,False,False,-3.1932,-3.2985,-8.3002,1.5499,-6.5934,0.0,-3.1932
603529.SH,爱玛科技,10.0,6,6049346.0,10.000000000000012,2021-06-23 09:30:00,20210623,True,False,10.0,-10.0,-10.0,-3.7429,-4.6432,0.0,-13.7429
600905.SH,三峡能源,10.0,4,319609530.0,10.055096418732788,2021-06-23 09:30:00,20210623,True,False,-8.3855,-5.8743,-7.8374,5.1969,-4.7904,0.0,-8.3855
002772.SZ,众兴菌业,10.0,2,31975270.0,10.000000000000005,2021-06-23 09:30:00,20210623,True,False,10.0,10.0,10.0,5.799,-3.1669,0.0,35.799
600203.SH,福日电子,10.0,2,4577552.0,9.99010880316518,2021-06-23 09:30:00,20210623,True,False,-7.1942,-1.5504,10.0,-7.3345,-3.668,0.0,-7.1942
600375.SH,汉马科技,10.0,2,20158090.0,9.966024915062297,2021-06-23 09:30:00,20210623,True,False,10.0,9.5506,-4.188,10.0,-2.9197,0.0,19.5506
603779.SH,威龙股份,1.46904512,4,,4.826862539349432,2021-06-23 09:30:45,20210623,False,True,-4.3433,-4.3243,3.1638,-5.0383,-4.3829,-8.53095488,-12.874254879999999
601665.SH,齐鲁银行,10.0,3,22184019.0,9.957173447537471,2021-06-23 09:31:00,20210623,False,False,10.0,10.0,-10.0,-10.0,-7.6465,0.0,-7.6465
000663.SZ,永安林业,4.97737557,2,1222820.0,4.524886877828054,2021-06-23 09:31:00,20210623,False,False,0.431,4.9785,4.906,-4.2868,-1.873,-5.02262443,-4.5916244299999995
600767.SH,运盛医疗,4.99194847,2,445600.0,4.186795491143314,2021-06-23 10:36:40,20210623,False,False,5.0613,-4.9635,-3.9939,-1.28,0.0,-5.00805153,0.05324846999999977
600327.SH,大东方,10.0,2,895065.0,1.359003397508485,2021-06-23 11:20:13,20210623,False,False,-6.5911,-2.2051,-1.6911,4.5872,-5.7018,0.0,-6.5911
603529.SH,爱玛科技,10.0,7,3498580.0,10.005629045876724,2021-06-24 09:30:00,20210624,True,False,-10.0,-10.0,-3.7429,-4.6432,-0.2925,0.0,-23.7429
600905.SH,三峡能源,-8.38548185,5,,10.01251564455568,2021-06-24 09:30:00,20210624,True,False,-5.8743,-7.8374,5.1969,-4.7904,-1.7296,-18.385481849999998,-24.259781849999996
601665.SH,齐鲁银行,10.0,4,8343661.0,10.029211295034091,2021-06-24 09:30:00,20210624,True,False,10.0,-10.0,-10.0,-7.6465,-2.5806,0.0,-17.6465
002772.SZ,众兴菌业,10.0,3,26878236.0,10.034305317324185,2021-06-24 09:30:00,20210624,True,False,10.0,10.0,5.799,-3.1669,1.1321,0.0,25.799
600375.SH,汉马科技,10.0,3,20449649.0,9.98970133882594,2021-06-24 09:30:00,20210624,True,False,9.5506,-4.188,10.0,-2.9197,10.0,0.0,9.5506
002516.SZ,旷达科技,10.0,2,15523893.0,10.018552875695734,2021-06-24 09:30:00,20210624,True,False,-6.2395,-5.2158,-2.0873,2.7132,-5.0943,0.0,-6.2395
603098.SH,森特股份,10.0,2,4656780.0,9.99999999999999,2021-06-24 09:30:00,20210624,True,False,10.0,10.0,-4.9929,-2.6527,-2.2879,0.0,15.007100000000001
000663.SZ,永安林业,0.43103448,3,,4.827586206896556,2021-06-24 09:30:45,20210624,False,True,4.9785,4.906,-4.2868,-1.873,-4.9793,-9.56896552,-4.59046552
600767.SH,运盛医疗,5.06134969,3,1585025.0,4.754601226993873,2021-06-24 09:31:30,20210624,False,False,-4.9635,-3.9939,-1.28,0.0,-5.0243,-4.93865031,-9.90215031
600699.SH,均胜电子,10.0,2,6433281.0,4.3051006083294245,2021-06-24 14:11:00,20210624,False,False,-1.4037,-0.302,0.3894,10.0,3.0172,0.0,-1.4037
002772.SZ,众兴菌业,10.0,4,12632569.0,9.976617303195631,2021-06-25 09:30:00,20210625,True,False,10.0,5.799,-3.1669,1.1321,-0.1866,0.0,15.799
600375.SH,汉马科技,9.5505618,4,,10.018726591760302,2021-06-25 09:30:00,20210625,True,False,-4.188,10.0,-2.9197,10.0,3.4928,-0.44943819999999945,-4.637438199999999
001207.SZ,联科科技,10.0,2,11911232.0,9.995577178239724,2021-06-25 09:30:00,20210625,True,False,10.0,10.0,10.0,-10.0,-10.0,0.0,10.0
601665.SH,齐鲁银行,10.0,5,14133215.0,4.070796460176982,2021-06-25 09:32:30,20210625,False,True,-10.0,-10.0,-7.6465,-2.5806,-4.5254,0.0,-27.6465
603098.SH,森特股份,10.0,3,1531688.0,5.983889528193342,2021-06-25 09:38:17,20210625,False,False,10.0,-4.9929,-2.6527,-2.2879,0.8419,0.0,5.0071
001207.SZ,联科科技,10.0,3,29999821.0,10.012062726176108,2021-06-28 09:30:00,20210628,True,False,10.0,10.0,-10.0,-10.0,-5.4437,0.0,-5.4437
001208.SZ,华菱线缆,10.0,2,85672362.0,9.98278829604131,2021-06-28 09:30:00,20210628,True,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
002218.SZ,拓日新能,10.0,2,40078592.0,10.000000000000005,2021-06-28 09:30:00,20210628,True,False,7.5472,-3.8278,-9.7844,-0.5515,0.7394,0.0,7.5472
603098.SH,森特股份,10.0,4,3461028.0,7.217573221757315,2021-06-28 09:31:00,20210628,False,True,-4.9929,-2.6527,-2.2879,0.8419,3.8351,0.0,-4.9929
002772.SZ,众兴菌业,10.0,5,172688.0,8.291991495393338,2021-06-28 09:33:45,20210628,False,False,5.799,-3.1669,1.1321,-0.1866,-8.4112,0.0,5.799
002650.SZ,加加食品,0.77419355,2,,0.7741935483870918,2021-06-28 09:46:00,20210628,False,False,2.6889,-1.995,-3.1807,4.9934,0.3755,-9.22580645,-6.53690645
002620.SZ,瑞和股份,10.0,2,916498.0,-3.1111111111111107,2021-06-28 14:12:30,20210628,False,False,-8.4791,10.0,-3.7433,3.3333,-1.8817,0.0,-8.4791
603628.SH,清源股份,10.0,2,733981.0,4.771784232365135,2021-06-28 14:47:09,20210628,False,False,-10.0,5.5497,-8.2341,2.8108,1.6824,0.0,-4.4503
001207.SZ,联科科技,10.0,4,32738334.0,10.014619883040945,2021-06-29 09:30:00,20210629,True,False,10.0,-10.0,-10.0,-5.4437,2.9574,0.0,-15.4437
001208.SZ,华菱线缆,10.0,3,53049072.0,10.01564945226918,2021-06-29 09:30:00,20210629,True,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
002218.SZ,拓日新能,7.54716981,3,,9.948542024013722,2021-06-29 09:30:00,20210629,True,False,-3.8278,-9.7844,-0.5515,0.7394,-3.3028,-2.4528301900000002,-6.28063019
601528.SH,瑞丰银行,10.0,2,115748812.0,10.031104199066881,2021-06-29 09:30:00,20210629,True,False,10.0,7.7714,-10.0,-10.0,-2.1339,0.0,17.7714
603958.SH,哈森股份,10.0,2,4996846.0,10.036719706242353,2021-06-29 09:30:15,20210629,False,True,10.0,10.0,-8.8235,-6.9556,-4.6587,0.0,11.1765
002418.SZ,康盛股份,10.0,2,10143944.0,2.9900332225913724,2021-06-29 09:33:15,20210629,False,False,10.0,-9.8901,-7.0122,10.1639,-0.5952,0.0,0.10989999999999966
600586.SH,金晶科技,5.84269663,2,,1.6853932584269702,2021-06-29 10:04:52,20210629,False,False,-1.1677,-5.2632,-0.2268,1.0227,2.1372,-4.15730337,-5.32500337
001207.SZ,联科科技,10.0,5,2369968.0,9.999999999999991,2021-06-30 09:30:00,20210630,True,False,-10.0,-10.0,-5.4437,2.9574,-1.9916,0.0,-25.4437
001208.SZ,华菱线缆,10.0,4,33657630.0,9.957325746799432,2021-06-30 09:30:00,20210630,True,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
601528.SH,瑞丰银行,10.0,3,15430821.0,10.035335689045937,2021-06-30 09:30:00,20210630,True,False,7.7714,-10.0,-10.0,-2.1339,-7.8195,0.0,7.7714
603958.SH,哈森股份,10.0,3,6401200.0,10.011123470522806,2021-06-30 09:30:00,20210630,True,False,10.0,-8.8235,-6.9556,-4.6587,-0.3409,0.0,1.1765000000000008
002418.SZ,康盛股份,10.0,3,26908202.0,7.250755287009057,2021-06-30 09:30:30,20210630,False,True,-9.8901,-7.0122,10.1639,-0.5952,9.8802,0.0,-9.8901
002716.SZ,金贵银业,-2.92682927,2,,6.3414634146341635,2021-06-30 09:31:15,20210630,False,False,-4.2714,-7.3491,1.1331,3.9216,-2.965,-12.926829269999999,-17.19822927
000036.SZ,华联控股,1.0845987,2,,1.9522776572668081,2021-06-30 09:33:15,20210630,False,False,0.0,1.073,3.1847,0.823,-3.0612,-8.9154013,-8.9154013
600771.SH,广誉远,6.85979776,2,,1.667122164525825,2021-06-30 10:32:38,20210630,False,False,10.0,2.232,-7.4369,-1.7199,-0.05,-3.14020224,9.09179776
002892.SZ,科力尔,10.0,2,417900.0,-4.319793681495809,2021-06-30 14:45:37,20210630,False,False,-3.2017,4.2096,-5.6059,-4.6288,0.5037,0.0,-3.2017
001208.SZ,华菱线缆,10.0,5,86397350.0,9.961190168175932,2021-07-01 09:30:00,20210701,True,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
002529.SZ,海源复材,10.0,2,3497070.0,10.000000000000002,2021-07-01 09:30:00,20210701,True,False,10.0,10.0,-10.0,3.3028,-3.1972,0.0,13.3028
601106.SH,中国一重,10.0,2,55279802.0,10.029498525073741,2021-07-01 09:30:00,20210701,True,False,-4.0214,10.0,-9.8985,-5.3521,-2.6786,0.0,-4.0214
603958.SH,哈森股份,10.0,4,3255574.0,10.010111223458042,2021-07-01 09:30:15,20210701,False,True,-8.8235,-6.9556,-4.6587,-0.3409,-4.447,0.0,-8.8235
