,股票简称,昨收,前连板,昨开,昨首停,昨封单,交易日,昨竞一,selected,1_c_chg,2_c_chg,3_c_chg,4_c_chg,5_c_chg,0_c_chg,profit
300813.SZ,泰林生物,10.0,9,10.008826125330984,2020-02-04 09:30:00,2281000.0,20200204,True,False,10.0,10.0,10.0,-10.0,-10.0,0.0,10.0
002950.SZ,奥美医疗,10.0,4,10.013245033112586,2020-02-04 09:30:00,2020434.0,20200204,True,False,10.0,10.0,10.0,-7.7062,-10.0,0.0,22.2938
000078.SZ,海王生物,10.0,2,10.000000000000005,2020-02-04 09:30:00,10819659.0,20200204,True,False,10.0,10.0,1.7021,-10.0,-10.0,0.0,21.7021
000652.SZ,泰达股份,10.0,2,10.017889087656538,2020-02-04 09:30:00,67444053.0,20200204,True,False,10.0,10.0,10.0,10.0,0.2217,0.0,40.2217
300030.SZ,阳普医疗,10.0,2,9.968186638388117,2020-02-04 09:30:00,2543714.0,20200204,True,False,10.0,10.0,10.0,-10.0,-10.0,0.0,10.0
300815.SZ,玉禾田,10.0,2,9.99786370433668,2020-02-04 09:30:00,661689.0,20200204,True,False,10.0,10.0,10.0,3.0644,0.5239,0.0,10.0
603301.SH,振德医疗,10.0,2,9.99094476305462,2020-02-04 09:30:00,4137511.0,20200204,True,False,10.0,10.0,10.0,-9.5258,-7.9307,0.0,20.4742
603880.SH,南卫股份,10.0,2,10.014005602240907,2020-02-04 09:30:00,1143475.0,20200204,True,False,10.0,10.0,10.0,-9.517,-10.0,0.0,20.483
600513.SH,联环药业,10.0,6,4.016337644656228,2020-02-04 09:38:01,4018047.0,20200204,False,True,10.0,10.0,10.0,-0.5576,-5.9813,0.0,29.4424
600789.SH,鲁抗医药,10.0,5,9.497206703910626,2020-02-04 10:51:06,7902344.0,20200204,False,False,10.0,10.0,-3.2974,-10.0,-10.0,0.0,16.7026
000518.SZ,四环生物,10.0,5,9.93377483443708,2020-02-04 11:03:54,7451455.0,20200204,False,False,10.0,10.0,-2.1171,-10.0,-10.0,0.0,17.8829
300813.SZ,泰林生物,10.0,10,9.996790757381252,2020-02-05 09:30:00,1254500.0,20200205,True,False,10.0,10.0,-10.0,-10.0,-1.5478,0.0,10.0
300654.SZ,世纪天鸿,10.0,2,10.015408320493057,2020-02-05 09:30:00,11097726.0,20200205,True,False,10.0,10.0,10.0,10.0,10.0,0.0,10.0
300578.SZ,会畅通讯,10.0,2,10.005527915975671,2020-02-05 09:30:00,3586001.0,20200205,True,False,10.0,10.0,10.0,-10.0,4.656,0.0,10.0
300363.SZ,博腾股份,10.0,2,10.015731515469323,2020-02-05 09:30:00,30437150.0,20200205,True,False,10.0,10.0,10.0,-10.0,7.0008,0.0,10.0
300235.SZ,方直科技,10.0,2,9.99999999999999,2020-02-05 09:30:00,6745700.0,20200205,True,False,10.0,10.0,10.0,-5.3178,10.0,0.0,10.0
002838.SZ,道恩股份,10.0,2,10.021629416005773,2020-02-05 09:30:00,12890163.0,20200205,True,False,10.0,10.0,10.0,10.0,-0.9843,0.0,39.0157
000652.SZ,泰达股份,10.0,3,10.081300813008117,2020-02-05 09:30:00,77463377.0,20200205,True,False,10.0,10.0,10.0,0.2217,-2.6549,0.0,30.2217
002326.SZ,永太科技,10.0,2,7.219442458899212,2020-02-05 09:31:15,8998137.0,20200205,False,True,10.0,10.0,-10.0,-10.0,-2.7188,0.0,-2.7188
002214.SZ,大立科技,10.0,2,7.038681039949267,2020-02-05 09:33:00,5046353.0,20200205,False,False,10.0,6.3384,-6.4039,4.2105,-2.5253,0.0,16.3384
002551.SZ,尚荣医疗,10.0,2,1.5624999999999944,2020-02-05 09:33:30,8706604.0,20200205,False,False,10.0,10.0,-6.228,-8.7719,-1.511,0.0,13.772
300204.SZ,舒泰神,10.0,2,8.759635599159076,2020-02-05 09:35:30,765776.0,20200205,False,False,10.0,-6.6589,10.0,-10.0,-3.9474,0.0,10.0
600513.SH,联环药业,10.0,7,4.7029702970297125,2020-02-05 09:37:15,4008166.0,20200205,False,False,10.0,10.0,-0.5576,-5.9813,-3.0815,0.0,19.4424
603301.SH,振德医疗,10.0,3,2.140504939626787,2020-02-05 09:37:30,1612138.0,20200205,False,False,10.0,10.0,-9.5258,-7.9307,1.1139,0.0,10.4742
000955.SZ,欣龙控股,10.0,2,3.8461538461538445,2020-02-05 09:43:30,6620402.0,20200205,False,False,10.0,10.0,-3.9116,-10.0,-5.8014,0.0,16.0884
600664.SH,哈药股份,10.0,2,5.498981670061091,2020-02-05 09:44:30,33627987.0,20200205,False,False,10.0,2.0202,-10.0,-10.0,3.055,0.0,12.020199999999999
600222.SH,太龙药业,10.0,2,0.14970059880240533,2020-02-05 09:46:00,4613779.0,20200205,False,False,10.0,-1.9778,-10.0,-10.0,1.2442,0.0,8.0222
002950.SZ,奥美医疗,10.0,5,-0.0722369371538674,2020-02-05 10:00:00,656360.0,20200205,False,False,10.0,10.0,-7.7062,-10.0,-3.7239,0.0,12.293800000000001
300815.SZ,玉禾田,10.0,3,10.001942124684403,2020-02-05 11:06:00,1773261.0,20200205,False,False,10.0,10.0,3.0644,0.5239,6.6056,0.0,10.0
300030.SZ,阳普医疗,10.0,3,1.0607521697203588,2020-02-05 13:23:44,1005783.0,20200205,False,False,10.0,10.0,-10.0,-10.0,-4.2002,0.0,10.0
603601.SH,再升科技,10.0,2,2.1696252465483123,2020-02-05 13:44:31,1385521.0,20200205,False,False,10.0,-3.912,6.1917,-8.7061,1.1374,0.0,6.088
000078.SZ,海王生物,10.0,3,0.8576329331046282,2020-02-05 14:11:16,8613192.0,20200205,False,False,10.0,1.7021,-10.0,-10.0,1.2048,0.0,11.7021
603726.SH,朗迪集团,10.0,2,0.4919184820801144,2020-02-05 14:11:46,4379292.0,20200205,False,False,10.0,10.0,-3.0623,0.0545,10.0,0.0,16.9377
603880.SH,南卫股份,10.0,3,-2.0369191597708483,2020-02-05 14:12:46,278649.0,20200205,False,False,10.0,10.0,-9.517,-10.0,-1.8203,0.0,10.483
600789.SH,鲁抗医药,10.0,6,1.5965166908563182,2020-02-05 14:13:46,,20200205,False,False,10.0,-3.2974,-10.0,-10.0,6.1974,0.0,6.7026
000518.SZ,四环生物,10.0,6,1.204819277108435,2020-02-05 14:20:31,897200.0,20200205,False,False,10.0,-2.1171,-10.0,-10.0,5.3459,0.0,7.882899999999999
600829.SH,人民同泰,10.0,2,0.8101851851851885,2020-02-05 14:50:31,267000.0,20200205,False,False,10.0,-5.5502,-10.0,-4.955,1.0664,0.0,4.4498
300813.SZ,泰林生物,10.0,11,10.0072939460248,2020-02-06 09:30:00,1630000.0,20200206,True,False,10.0,-10.0,-10.0,-1.5478,3.099,0.0,10.0
600636.SH,国新文化,10.0,2,10.000000000000007,2020-02-06 09:30:00,5606083.0,20200206,True,False,10.0,3.9617,-4.205,5.0754,-7.5065,0.0,13.9617
300459.SZ,汤姆猫,10.0,2,9.944751381215465,2020-02-06 09:30:00,18011295.0,20200206,True,False,10.0,-2.7397,1.8779,7.3733,-1.9313,0.0,10.0
300359.SZ,全通教育,10.0,2,10.068965517241384,2020-02-06 09:30:00,9820797.0,20200206,True,False,10.0,-10.0,-6.0759,0.1348,-7.6716,0.0,10.0
002467.SZ,二六三,10.0,2,10.000000000000005,2020-02-06 09:30:00,27606957.0,20200206,True,False,10.0,-0.8584,-10.0,2.1635,-7.2941,0.0,9.1416
603290.SH,斯达半导,10.0,2,10.004952947003463,2020-02-06 09:30:00,43268418.0,20200206,True,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
000016.SZ,深康佳A,10.0,2,10.03521126760564,2020-02-06 09:30:00,34823930.0,20200206,True,False,10.0,10.0,5.8124,10.0,-6.3564,0.0,25.8124
603726.SH,朗迪集团,10.0,3,10.031948881789129,2020-02-06 09:30:00,6798437.0,20200206,True,False,10.0,-3.0623,0.0545,10.0,1.7813,0.0,6.9376999999999995
300654.SZ,世纪天鸿,10.0,3,10.014005602240907,2020-02-06 09:30:00,8534145.0,20200206,True,False,10.0,10.0,10.0,10.0,-10.0,0.0,10.0
300578.SZ,会畅通讯,10.0,3,10.00000000000001,2020-02-06 09:30:00,3000740.0,20200206,True,False,10.0,10.0,-10.0,4.656,-9.7796,0.0,10.0
300363.SZ,博腾股份,10.0,3,10.009532888465193,2020-02-06 09:30:00,24045982.0,20200206,True,False,10.0,10.0,-10.0,7.0008,-10.0,0.0,10.0
300235.SZ,方直科技,10.0,3,10.011507479861923,2020-02-06 09:30:00,8034846.0,20200206,True,False,10.0,10.0,-5.3178,10.0,-4.5247,0.0,10.0
002838.SZ,道恩股份,10.0,3,10.026212319790298,2020-02-06 09:30:00,12294500.0,20200206,True,False,10.0,10.0,10.0,-0.9843,-1.5364,0.0,29.0157
002551.SZ,尚荣医疗,10.0,3,9.94318181818182,2020-02-06 09:30:00,12130281.0,20200206,True,False,10.0,-6.228,-8.7719,-1.511,-6.5551,0.0,3.7720000000000002
000953.SZ,河化股份,5.07246377,2,5.0724637681159415,2020-02-06 09:30:00,5578238.0,20200206,True,False,5.0575,5.0328,-5.0,-1.9737,2.6846,-4.92753623,0.1299637699999998
002214.SZ,大立科技,10.0,3,10.028818443804024,2020-02-06 09:30:00,5897581.0,20200206,True,False,6.3384,-6.4039,4.2105,-2.5253,10.0,0.0,6.3384
603301.SH,振德医疗,10.0,4,10.004990019960093,2020-02-06 09:30:00,2724275.0,20200206,True,False,10.0,-9.5258,-7.9307,1.1139,-8.7393,0.0,0.47419999999999973
300815.SZ,玉禾田,10.0,4,9.992937853107339,2020-02-06 09:30:00,924016.0,20200206,True,False,10.0,3.0644,0.5239,6.6056,2.6556,0.0,10.0
002326.SZ,永太科技,10.0,3,10.006497725795965,2020-02-06 09:30:00,16673415.0,20200206,True,False,10.0,-10.0,-10.0,-2.7188,-8.9298,0.0,-12.7188
000652.SZ,泰达股份,10.0,4,10.044313146233392,2020-02-06 09:30:00,77302890.0,20200206,True,False,10.0,10.0,0.2217,-2.6549,-6.8182,0.0,20.2217
002348.SZ,高乐股份,10.11904762,2,10.119047619047628,2020-02-06 09:30:15,9273198.0,20200206,False,True,10.0,-7.1253,-6.6138,0.2833,-5.9322,0.11904761999999991,2.9937476199999997
300801.SZ,泰和科技,10.0,2,9.992410827219821,2020-02-06 09:30:30,1691837.0,20200206,False,False,10.0,-7.8821,-9.2147,1.0,-2.0792,0.0,10.0
600664.SH,哈药股份,10.0,3,9.44444444444444,2020-02-06 09:30:30,39098143.0,20200206,False,False,2.0202,-10.0,-10.0,3.055,-6.917,0.0,2.0202
600513.SH,联环药业,10.0,8,10.011248593925746,2020-02-06 09:30:45,5821399.0,20200206,False,False,10.0,-0.5576,-5.9813,-3.0815,-8.6667,0.0,9.4424
000955.SZ,欣龙控股,10.0,3,9.979423868312745,2020-02-06 09:31:00,8035600.0,20200206,False,False,10.0,-3.9116,-10.0,-5.8014,0.3132,0.0,6.0884
600215.SH,派斯林,10.0,2,9.277343749999993,2020-02-06 09:31:00,8396361.0,20200206,False,False,1.9538,2.3519,-10.0,-3.3081,-3.4213,0.0,1.9538
002950.SZ,奥美医疗,10.0,6,2.9991243432574377,2020-02-06 09:32:15,1843025.0,20200206,False,False,10.0,-7.7062,-10.0,-3.7239,-8.2334,0.0,2.2938
002239.SZ,奥特佳,10.18518519,2,10.185185185185173,2020-02-06 09:32:30,40226745.0,20200206,False,False,10.0,10.0,10.0,5.0473,10.0,0.18518519000000033,35.23248519
600661.SH,昂立教育,10.0,2,4.136604136604134,2020-02-06 09:33:00,1024760.0,20200206,False,False,4.7661,-10.0,-6.9109,1.9432,-5.4741,0.0,4.7661
300030.SZ,阳普医疗,10.0,4,4.820333041191943,2020-02-06 09:33:00,4360200.0,20200206,False,False,10.0,-10.0,-10.0,-4.2002,-6.903,0.0,10.0
600222.SH,太龙药业,10.0,3,2.1768707482993217,2020-02-06 09:33:30,7310205.0,20200206,False,False,-1.9778,-10.0,-10.0,1.2442,-6.9124,0.0,-1.9778
603660.SH,苏州科达,9.375,2,5.533854166666676,2020-02-06 09:34:30,,20200206,False,False,-7.5,-6.4994,-3.3035,0.7829,-5.5085,-0.625,-8.125
300123.SZ,亚光科技,10.0,2,5.121293800539069,2020-02-06 09:35:15,5918928.0,20200206,False,False,10.0,0.6686,1.476,10.0,1.7845,0.0,10.0
603880.SH,南卫股份,10.0,4,4.050925925925921,2020-02-06 09:39:30,1814298.0,20200206,False,False,10.0,-9.517,-10.0,-1.8203,-6.4593,0.0,0.48300000000000054
600118.SH,中国卫星,10.0,2,7.517220724767888,2020-02-06 09:39:30,3731565.0,20200206,False,False,3.8933,-1.782,-3.5486,4.6473,-5.2339,0.0,3.8933
000078.SZ,海王生物,10.0,4,4.680187207488297,2020-02-06 09:41:30,18282044.0,20200206,False,False,1.7021,-10.0,-10.0,1.2048,-8.3333,0.0,1.7021
603601.SH,再升科技,10.0,3,6.995515695067259,2020-02-06 09:47:00,2609577.0,20200206,False,False,-3.912,6.1917,-8.7061,1.1374,-5.7093,0.0,-3.912
000700.SZ,模塑科技,10.0,2,0.8215085884988755,2020-02-06 09:50:30,5890520.0,20200206,False,False,-3.3265,10.0,-10.0,-3.6196,3.9028,0.0,-3.3265
300160.SZ,秀强股份,10.0,2,8.333333333333341,2020-02-06 09:52:15,5372743.0,20200206,False,False,10.0,10.0,10.0,10.0,10.0,0.0,10.0
002709.SZ,天赐材料,10.0,2,-4.881550610193824,2020-02-06 10:20:00,89935.0,20200206,False,False,-5.0571,3.5395,-0.1328,3.0243,-0.6129,0.0,-5.0571
601999.SH,出版传媒,10.0,2,3.7714285714285722,2020-02-06 10:23:15,9613205.0,20200206,False,False,10.0,10.0,-10.0,-8.8656,-8.4728,0.0,1.1343999999999994
600789.SH,鲁抗医药,10.0,7,0.0,2020-02-06 10:24:45,6268635.0,20200206,False,False,-3.2974,-10.0,-10.0,6.1974,-8.6455,0.0,-3.2974
000518.SZ,四环生物,10.0,7,2.739726027397263,2020-02-06 10:26:45,6289408.0,20200206,False,False,-2.1171,-10.0,-10.0,5.3459,-9.8507,0.0,-2.1171
600829.SH,人民同泰,10.0,3,0.0,2020-02-06 10:28:30,888589.0,20200206,False,False,-5.5502,-10.0,-4.955,1.0664,-4.1032,0.0,-5.5502
300204.SZ,舒泰神,10.0,3,-0.6369426751592334,2020-02-06 10:32:30,3296172.0,20200206,False,False,-6.6589,10.0,-10.0,-3.9474,2.544,0.0,-6.6589
300769.SZ,德方纳米,10.0,2,-2.829742689268588,2020-02-06 10:35:45,21200.0,20200206,False,False,5.8202,10.0,-5.5435,0.5528,-4.7426,0.0,5.8202
002301.SZ,齐心集团,10.0,2,6.528765352294762,2020-02-06 10:53:51,1694180.0,20200206,False,False,4.5828,-7.4157,-2.1845,6.2035,-6.0164,0.0,4.5828
300381.SZ,溢多利,10.0,2,2.55241567912488,2020-02-06 10:58:21,1819165.0,20200206,False,False,0.0829,1.1589,-2.8642,-3.0329,1.3901,0.0,0.0829
002291.SZ,星期六,0.7530593,2,1.3492312519610798,2020-02-06 11:04:36,,20200206,False,False,-10.0,1.1419,-7.5607,4.7372,-4.8763,-9.2469407,-18.1050407
300658.SZ,延江股份,10.0,2,5.353075170842832,2020-02-06 11:19:01,1482000.0,20200206,False,False,5.2277,-8.8539,-4.4253,10.0,10.0,0.0,5.2277
300404.SZ,博济医药,10.0,2,3.796791443850272,2020-02-06 11:19:31,10353500.0,20200206,False,False,0.0972,-3.3026,-1.2557,0.8138,2.3209,0.0,0.0972
002771.SZ,真视通,10.0,2,4.819277108433747,2020-02-06 13:00:32,2218987.0,20200206,False,False,10.0,-7.4983,-5.6671,1.3688,-3.1508,0.0,2.5016999999999996
000156.SZ,华数传媒,10.0,2,6.018518518518505,2020-02-06 13:01:54,568891.0,20200206,False,False,7.5758,0.2347,-2.9664,5.2293,-7.1101,0.0,7.5758
300246.SZ,宝莱特,7.73511408,2,5.676126878130215,2020-02-06 13:04:05,,20200206,False,False,-5.1136,-0.6532,-1.0411,1.052,-4.6027,-2.26488592,-7.37848592
002126.SZ,银轮股份,8.03858521,2,0.6430868167202626,2020-02-06 13:29:42,,20200206,False,False,10.0,6.312,-7.464,5.0412,-3.3159,-1.9614147899999992,14.350585210000002
300074.SZ,华平股份,10.0,2,5.7203389830508575,2020-02-06 13:50:24,1972410.0,20200206,False,False,-1.1561,-4.2885,-4.6843,2.3504,-4.3841,0.0,-1.1561
002635.SZ,安洁科技,10.0,2,4.1030857917938315,2020-02-06 14:01:07,1257195.0,20200206,False,False,-10.0,0.5822,-5.3796,2.5549,-2.8772,0.0,-9.4178
300010.SZ,豆神教育,10.0,2,5.2139037433155035,2020-02-06 14:04:08,406315.0,20200206,False,False,-2.4909,-4.7975,-0.2618,3.937,-5.303,0.0,-2.4909
002048.SZ,宁波华翔,9.61538462,2,-2.074898785425102,2020-02-06 14:11:01,,20200206,False,False,-2.4931,6.4394,1.6459,0.6565,-2.6087,-0.3846153799999996,-2.8777153799999997
300813.SZ,泰林生物,10.0,12,9.998673915926279,2020-02-07 09:30:00,1877100.0,20200207,True,False,-10.0,-10.0,-1.5478,3.099,-5.2493,0.0,-10.0
000953.SZ,河化股份,5.05747126,3,5.057471264367831,2020-02-07 09:30:00,3673000.0,20200207,True,False,5.0328,-5.0,-1.9737,2.6846,-3.7037,-4.94252874,0.09027125999999974
002348.SZ,高乐股份,10.0,3,10.000000000000004,2020-02-07 09:30:00,13418000.0,20200207,True,False,-7.1253,-6.6138,0.2833,-5.9322,-2.1021,0.0,-7.1253
002467.SZ,二六三,10.0,3,10.035419126328213,2020-02-07 09:30:00,12792869.0,20200207,True,False,-0.8584,-10.0,2.1635,-7.2941,-3.5533,0.0,-0.8584
300123.SZ,亚光科技,10.0,3,9.967320261437912,2020-02-07 09:30:00,4153751.0,20200207,True,False,0.6686,1.476,10.0,1.7845,-3.4416,0.0,0.6686
300801.SZ,泰和科技,10.0,3,10.004599816007364,2020-02-07 09:30:00,2131476.0,20200207,True,False,-7.8821,-9.2147,1.0,-2.0792,0.0506,0.0,-7.8821
600118.SH,中国卫星,3.89327525,3,9.991832289681465,2020-02-07 09:30:00,,20200207,True,False,-1.782,-3.5486,4.6473,-5.2339,5.0209,-6.10672475,-7.88872475
600636.SH,国新文化,10.0,3,9.992486851990984,2020-02-07 09:30:00,12580728.0,20200207,True,False,3.9617,-4.205,5.0754,-7.5065,-4.0226,0.0,3.9617
603290.SH,斯达半导,10.0,3,9.995497523637995,2020-02-07 09:30:00,39475221.0,20200207,True,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
000016.SZ,深康佳A,10.0,3,10.079999999999998,2020-02-07 09:30:00,39746944.0,20200207,True,False,10.0,5.8124,10.0,-6.3564,2.4242,0.0,15.8124
002483.SZ,润邦股份,10.0,2,10.085836909871238,2020-02-07 09:30:00,11161024.0,20200207,True,False,10.0,-9.7518,2.554,10.0,10.0,0.0,0.24820000000000064
002556.SZ,辉隆股份,10.0,2,9.948542024013722,2020-02-07 09:30:00,274500.0,20200207,True,False,10.0,-8.5106,1.5504,0.7634,-1.9697,0.0,1.4893999999999998
002742.SZ,三圣股份,10.0,2,10.079999999999998,2020-02-07 09:30:00,1957500.0,20200207,True,False,-6.3953,-8.6957,3.4014,-3.4539,-2.8961,0.0,-6.3953
002955.SZ,鸿合科技,10.0,2,10.003040437823042,2020-02-07 09:30:00,1040885.0,20200207,True,False,0.1658,4.8565,10.0,-7.177,-4.5103,0.0,0.1658
002975.SZ,博杰股份,10.0,2,10.000000000000009,2020-02-07 09:30:00,1519901.0,20200207,True,False,10.0,10.0,10.0,10.0,10.0,0.0,50.0
300045.SZ,华力创通,10.0,2,10.010214504596533,2020-02-07 09:30:00,8809578.0,20200207,True,False,10.0,2.5316,10.0,-8.6761,4.5045,0.0,10.0
300261.SZ,雅本化学,10.0,2,10.091743119266043,2020-02-07 09:30:00,38426319.0,20200207,True,False,10.0,-10.0,10.1053,7.0746,-4.4643,0.0,10.0
600200.SH,江苏吴中,10.0,2,9.999999999999984,2020-02-07 09:30:00,53645604.0,20200207,True,False,10.0,-10.0,6.4667,-7.0423,-9.4697,0.0,6.4667
603229.SH,奥翔药业,10.0,2,9.999999999999996,2020-02-07 09:30:00,238000.0,20200207,True,False,-3.4991,-8.9229,2.7322,10.0,-3.5579,0.0,-3.4991
002486.SZ,嘉麟杰,10.0,2,10.097719869706843,2020-02-07 09:30:00,26460900.0,20200207,True,False,10.0,-10.0,1.194,10.0,3.7534,0.0,1.194
600664.SH,哈药股份,2.02020202,4,9.932659932659929,2020-02-07 09:30:00,,20200207,True,False,-10.0,-10.0,3.055,-6.917,-1.6985,-7.97979798,-24.92479798
300359.SZ,全通教育,10.0,3,10.02506265664159,2020-02-07 09:30:00,1506300.0,20200207,True,False,-10.0,-6.0759,0.1348,-7.6716,-1.7493,0.0,-10.0
002326.SZ,永太科技,10.0,4,9.98227997637331,2020-02-07 09:30:00,12473334.0,20200207,True,False,-10.0,-10.0,-2.7188,-8.9298,2.3204,0.0,-22.7188
000652.SZ,泰达股份,10.0,5,10.06711409395972,2020-02-07 09:30:00,94109594.0,20200207,True,False,10.0,0.2217,-2.6549,-6.8182,-8.1707,0.0,10.2217
300030.SZ,阳普医疗,10.0,5,10.039840637450196,2020-02-07 09:30:00,1171000.0,20200207,True,False,-10.0,-10.0,-4.2002,-6.903,-2.4048,0.0,-10.0
300815.SZ,玉禾田,10.0,5,10.000000000000007,2020-02-07 09:30:00,1228872.0,20200207,True,False,3.0644,0.5239,6.6056,2.6556,-2.7284,0.0,3.0644
603301.SH,振德医疗,10.0,5,10.002268088001806,2020-02-07 09:30:00,2678836.0,20200207,True,False,-9.5258,-7.9307,1.1139,-8.7393,-4.6137,0.0,-9.5258
000955.SZ,欣龙控股,10.0,4,10.009354536950424,2020-02-07 09:30:00,5535928.0,20200207,True,False,-3.9116,-10.0,-5.8014,0.3132,-6.2435,0.0,-3.9116
002214.SZ,大立科技,6.33839707,4,10.00523834468308,2020-02-07 09:30:00,,20200207,True,False,-6.4039,4.2105,-2.5253,10.0,-5.7937,-3.66160293,-10.065502930000001
002551.SZ,尚荣医疗,10.0,4,9.948320413436686,2020-02-07 09:30:00,11351535.0,20200207,True,False,-6.228,-8.7719,-1.511,-6.5551,-3.2836,0.0,-6.228
002838.SZ,道恩股份,10.0,4,10.005955926146514,2020-02-07 09:30:00,13617540.0,20200207,True,False,10.0,10.0,-0.9843,-1.5364,-10.0,0.0,19.0157
002950.SZ,奥美医疗,10.0,7,10.00995024875622,2020-02-07 09:30:00,1241400.0,20200207,True,False,-7.7062,-10.0,-3.7239,-8.2334,-1.2078,0.0,-7.7062
300578.SZ,会畅通讯,10.0,4,10.004568296025571,2020-02-07 09:30:00,3874540.0,20200207,True,False,10.0,-10.0,4.656,-9.7796,2.5988,0.0,10.0
300363.SZ,博腾股份,10.0,4,10.008665511265175,2020-02-07 09:30:00,24496150.0,20200207,True,False,10.0,-10.0,7.0008,-10.0,-10.0,0.0,10.0
600513.SH,联环药业,10.0,9,10.020449897750517,2020-02-07 09:30:00,2182238.0,20200207,True,False,-0.5576,-5.9813,-3.0815,-8.6667,-8.8714,0.0,-0.5576
300654.SZ,世纪天鸿,10.0,4,9.993634627625717,2020-02-07 09:30:00,8431202.0,20200207,True,False,10.0,10.0,10.0,-10.0,-10.0,0.0,10.0
300235.SZ,方直科技,10.0,4,9.989539748953975,2020-02-07 09:30:00,6114599.0,20200207,True,False,10.0,-5.3178,10.0,-4.5247,10.0,0.0,10.0
603880.SH,南卫股份,10.0,5,9.994739610731186,2020-02-07 09:30:15,892371.0,20200207,False,True,-9.517,-10.0,-1.8203,-6.4593,-4.4757,0.0,-9.517
600222.SH,太龙药业,-1.97775031,4,9.888751545117438,2020-02-07 09:30:45,,20200207,False,False,-10.0,-10.0,1.2442,-6.9124,-0.8251,-11.97775031,-30.73355031
300160.SZ,秀强股份,10.0,3,10.037878787878775,2020-02-07 09:31:00,1786900.0,20200207,False,False,10.0,10.0,10.0,10.0,10.0,0.0,10.0
600215.SH,派斯林,1.95381883,3,10.035523978685621,2020-02-07 09:31:00,,20200207,False,False,2.3519,-10.0,-3.3081,-3.4213,-4.7571,-8.04618117,-5.69428117
000518.SZ,四环生物,-2.11706102,8,7.222914072229142,2020-02-07 09:31:15,,20200207,False,False,-10.0,-10.0,5.3459,-9.8507,-5.1325,-12.11706102,-26.77116102
601698.SH,中国卫通,10.0,2,9.745222929936313,2020-02-07 09:31:30,6682379.0,20200207,False,False,6.4852,-9.1898,10.0,5.117,2.2786,0.0,6.4852
600789.SH,鲁抗医药,-3.29736211,8,7.434052757793777,2020-02-07 09:31:30,,20200207,False,False,-10.0,-10.0,6.1974,-8.6455,-3.47,-13.29736211,-27.09996211
000819.SZ,岳阳兴长,10.0,2,9.558823529411766,2020-02-07 09:32:00,4280050.0,20200207,False,False,1.6237,-10.0,-2.2965,-5.4487,-0.904,0.0,1.6237
000949.SZ,新乡化纤,10.12658228,2,10.126582278480997,2020-02-07 09:32:15,8490273.0,20200207,False,False,2.2989,-9.8876,-1.2469,0.5051,-4.5226,0.12658227999999916,2.4254822799999993
300046.SZ,台基股份,10.0,2,5.2601156069364166,2020-02-07 09:32:15,3964771.0,20200207,False,False,4.1513,-2.6741,10.0,10.0,5.3985,0.0,4.1513
000078.SZ,海王生物,1.70212766,5,9.9290780141844,2020-02-07 09:32:15,,20200207,False,False,-10.0,-10.0,1.2048,-8.3333,-2.5974,-8.29787234,-27.09307234
300459.SZ,汤姆猫,10.0,3,7.788944723618092,2020-02-07 09:32:15,7412661.0,20200207,False,False,-2.7397,1.8779,7.3733,-1.9313,-5.6893,0.0,-2.7397
002239.SZ,奥特佳,10.0,3,10.084033613445387,2020-02-07 09:32:30,21121832.0,20200207,False,False,10.0,10.0,5.0473,10.0,-0.5464,0.0,25.0473
002793.SZ,罗欣药业,10.0,2,7.9415501905971935,2020-02-07 09:32:30,,20200207,False,False,-10.0,-7.638,4.0306,-2.2712,-2.8025,0.0,-17.637999999999998
600866.SH,星湖科技,10.0,2,9.470752089136498,2020-02-07 09:32:45,2894950.0,20200207,False,False,-10.0,-10.0,-1.875,-7.1656,-4.1166,0.0,-21.875
603601.SH,再升科技,-3.91198044,4,5.949470252648741,2020-02-07 09:33:15,,20200207,False,False,6.1917,-8.7061,1.1374,-5.7093,-6.055,-13.91198044,-7.720280440000001
000635.SZ,英力特,10.0,2,7.506053268765146,2020-02-07 09:33:30,553066.0,20200207,False,False,-5.2805,-5.8072,0.9864,-2.442,-0.8761,0.0,-5.2805
300086.SZ,康芝药业,-1.82072829,2,7.142857142857153,2020-02-07 09:33:30,,20200207,False,False,-10.0,-4.2789,-1.3245,-3.8591,-2.2688,-11.82072829,-21.820728289999998
002771.SZ,真视通,10.0,3,7.810218978102192,2020-02-07 09:34:15,545725.0,20200207,False,False,-7.4983,-5.6671,1.3688,-3.1508,-1.6266,0.0,-7.4983
300343.SZ,联创股份,10.0,2,4.234527687296429,2020-02-07 09:34:45,6185682.0,20200207,False,False,-3.5503,-4.908,0.0,-2.5806,-3.3113,0.0,-3.5503
600661.SH,昂立教育,4.76606909,3,9.313511149978131,2020-02-07 09:34:45,,20200207,False,False,-10.0,-6.9109,1.9432,-5.4741,-2.7921,-5.23393091,-22.14483091
603811.SH,诚意药业,6.23564161,2,8.27042993107976,2020-02-07 09:35:00,,20200207,False,False,-10.0,-5.115,0.5427,-3.0227,-2.1521,-3.76435839,-18.87935839
002261.SZ,拓维信息,3.72825186,2,9.113504556752275,2020-02-07 09:35:45,,20200207,False,False,-2.8754,-4.3586,10.0,-6.2549,-2.5855,-6.27174814,-9.147148139999999
